CHSW,Lindt Lindor Milk Chocolate Truffles Carton 200G
CHSW,Ferrero Rocher 24 Pieces Boxed Chocolates 300G
CHSW,Cadbury Dairy Milk Chocolate Bar 360G
CHSW,Lindt Excellence Dark 70 Cocoa Chocolate Bar 100G
CHSW,Ferrero Rocher 16 Pieces Boxed Chocolates 200G
CHSW,Maltesers Gift Box Chocolates 310G
CHSW,Celebrations Chocolates 300G
CHSW,Cadbury Delights Nougat Salted Caramel Chocolate 5X22g
CHSW,Cadbury Delights Soft Nougat Hazelnut 5X22g
CHSW,Cadbury Delights Soft Nougat Orange  Caramel 5X22g
CHSW,Tesco Classic 74 Dark Chocolate 100G
CHSW,Nestle Kit Kat Chunky Milk Chocolate Bars Multipack 4 X 40g
CHSW,Smarties Chocolate Multipack 4 X 34G
CHSW,Maltesers Milk Chocolate Box 110G
CHSW,Cadbury Flake Chocolate Bars Multipack 4 X 255g
CHSW,Cadbury Dairy Milk Giant Buttons Chocolate Bag 119G
CHSW,Cadbury Twirl Chocolate Bars Multipack 4 X 34g
CHSW,Cadbury Dairy Milk For Kids 6 Pack 108G
CHSW,Cadbury Dairy Milk Caramel Chocolate Bars Multipack 4 X 37g
CHSW,Tesco Dark Chocolate Bar 200G
CHSW,Tesco Milk Chocolate Raisins 200G
CHSW,Tesco Milk Chocolate Peanut 200G
CHSW,Tesco Milk Chocolate Bar 200G
CHSW,Tesco Crunchy Caramel Chocolate Bars Multipack 5 X 42g
CHSW,Tesco Dreamy Caramel Chocolate Bars Multipack 6 X 40g
CHSW,Tesco Nutty Nougat Caramel Chocolate Bars Multipack 6 X 40g
CHSW,Ms Mollys Dark Chocolate Bar 100G
CHSW,Lindt Lindor Assorted Chocolate Truffles 200G
CHSW,Cadbury Dairy Milk Chocolate Bar 110g
CHSW,Lindt Excellence Dark 70% Cocoa Chocolate Bar 100g
CHSW,Cadbury Dairy Milk Chocolate Bar 180g
CHSW,Cadbury Dairy Milk Fruit & Nut Chocolate Bar 110g
CHSW,Lovett's Dark Chocolate 100g
CHSW,Cadbury Dairy Milk Whole Nut Chocolate Bar 120g
CHSW,Lindt Excellence Dark Sea Salt Chocolate Bar 100g
CHSW,Sainsbury's Dark Chocolate 200g
CHSW,Lindt Excellence Dark 90% Cocoa Chocolate Bar 100g
CHSW,Lovett's Milk Chocolate 100g
CHSW,Lindt Excellence Dark Mint Chocolate Bar 100g
CHSW,Lindt Excellence Dark Caramel and Sea Salt Chocolate Bar 100g
CHSW,Lindt Excellence Dark Orange Chocolate Bar 100g
CHSW,Green & Black's Organic 85% Dark Chocolate Bar 90g
CHSW,Lindt Excellence Dark 85% Cocoa Chocolate Bar 100g
CHSW,Green & Black's Organic 70% Dark Chocolate Bar 90g
CHSW,Lindt Excellence Milk Extra Creamy Chocolate Bar 100g
CHSW,Sainsbury's Milk Chocolate 200g
CHSW,Sainsbury's Mint Humbugs 200g
CHSW,Sainsbury's Butter Mintoes 200g
CHSW,Sainsbury's Mint Imperials 200g
CHSW,Trebor Extra Strong Peppermint Mints 4x41.3g
CHSW,Sainsbury's Mint Assortment 200g
CHSW,Polo Original Mints Roll Multipack 4x34g
CHSW,Polo Sugar Free Mints Roll Multipack 4x33.4g
